dyad,country1_code,country2_code,year,geo_score,number_of_events,geo_score_dyn,cum_events,weight,geo_score_ma
ARG-IND,ARG,IND,1977,,0,0.174023748446656,1.5708289584599997,0.0,
ARG-IND,ARG,IND,1978,0.325,2,0.2714409716556776,3.099580270922,0.6452486547170726,0.325
ARG-IND,ARG,IND,1979,0.2,1,0.2489022985480386,3.1697061896454,0.3154866540207222,0.2833333333333334
ARG-IND,ARG,IND,1980,0.7,1,0.3890472269959253,3.21879433275178,0.3106753326314856,0.3875
ARG-IND,ARG,IND,1981,0.7,1,0.484632181992495,3.253156032926246,0.307393801551071,0.5333333333333333
ARG-IND,ARG,IND,1982,0.525,2,0.5035079563128051,4.277209223048372,0.4675946150173588,0.6125
ARG-IND,ARG,IND,1983,0.25,1,0.4400364972055932,3.99404645613386,0.2503726511403615,0.5
ARG-IND,ARG,IND,1984,0.4333333333333333,3,0.4365668504292522,5.795832519293702,0.5176133005937151,0.4333333333333333
ARG-IND,ARG,IND,1985,0.7,1,0.4886587701960813,5.0570827635055915,0.1977424627527345,0.45
ARG-IND,ARG,IND,1986,0.375,2,0.4476264116327721,5.539957934453914,0.3610135715222077,0.4583333333333333
ARG-IND,ARG,IND,1987,0.45,2,0.4484340333605009,5.87797055411774,0.3402534908241288,0.47
ARG-IND,ARG,IND,1988,,0,0.3139038233523507,4.114579387882418,0.0,0.4125
ARG-IND,ARG,IND,1989,,0,0.2197326763466454,2.8802055715176924,0.0,0.45
ARG-IND,ARG,IND,1990,0.375,2,0.297054270152556,4.016143900062385,0.4979901243003102,0.375
ARG-IND,ARG,IND,1991,0.3333333333333333,3,0.3157828121086895,5.811300730043669,0.5162355450803622,0.35
ARG-IND,ARG,IND,1992,0.35,1,0.3225345469344791,5.067910511030568,0.1973199798661496,0.35
ARG-IND,ARG,IND,1993,0.65,2,0.4405925002026025,5.5475373577213976,0.3605203301995396,0.4416666666666667
ARG-IND,ARG,IND,1994,0.7,1,0.4937141119664354,4.883276150404978,0.2047805549389355,0.5874999999999999
ARG-IND,ARG,IND,1995,0.4,1,0.4725036341888803,4.418293305283484,0.2263317373711201,0.6
ARG-IND,ARG,IND,1996,,0,0.3307525439322162,3.0928053136984386,0.0,0.55
ARG-IND,ARG,IND,1997,,0,0.2315267807525513,2.164963719588907,0.0,0.4
ARG-IND,ARG,IND,1998,0.15,3,0.1773618559722013,4.515474603712235,0.66438198933367,0.15
ARG-IND,ARG,IND,1999,0.525,2,0.3120835942629908,5.160832222598565,0.3875343963406287,0.3
ARG-IND,ARG,IND,2000,0.4,2,0.3434119194547012,5.612582555818995,0.3563421972165819,0.3285714285714285
ARG-IND,ARG,IND,2001,0.4,2,0.3625011132887768,5.928807789073296,0.3373359486684608,0.4416666666666667
ARG-IND,ARG,IND,2002,0.4833333333333333,3,0.4131987737204614,7.150165452351307,0.4195707106348791,0.4357142857142856
ARG-IND,ARG,IND,2003,0.7,1,0.4609582566407638,6.005115816645914,0.1665246817102252,0.4916666666666667
ARG-IND,ARG,IND,2004,0.7,1,0.5068961867061716,5.20358107165214,0.192175347367558,0.57
ARG-IND,ARG,IND,2005,0.55,2,0.5221744363219591,5.642506750156498,0.3544523894356934,0.625
ARG-IND,ARG,IND,2006,0.6166666666666667,3,0.5629638889352893,6.949754725109548,0.4316699104733817,0.6083333333333334
ARG-IND,ARG,IND,2007,0.575,2,0.5664704911474455,6.864828307576683,0.2913401341432834,0.5857142857142856
ARG-IND,ARG,IND,2008,0.625,2,0.583671444052656,6.805379815303678,0.2938851400332537,0.6071428571428571
ARG-IND,ARG,IND,2009,0.5833333333333333,3,0.583540794548941,7.763765870712574,0.3864104160220707,0.5928571428571427
ARG-IND,ARG,IND,2010,0.575,4,0.5799197563022863,9.4346361094988,0.4239697168577382,0.5888888888888889
ARG-IND,ARG,IND,2011,0.575,2,0.5787761914353856,8.60424527664916,0.232443396915677,0.5777777777777777
ARG-IND,ARG,IND,2012,0.2,4,0.4276129624001522,10.022971693654412,0.3990832382109208,0.425
ARG-IND,ARG,IND,2013,0.6,4,0.4902076547757014,11.016080185558089,0.3631055631969653,0.4349999999999999
ARG-IND,ARG,IND,2014,0.41,5,0.4586578008682295,12.71125612989066,0.3933521556726753,0.4038461538461538
ARG-IND,ARG,IND,2015,0.3166666666666666,3,0.4228553362281947,11.89787929092346,0.252145775448286,0.4499999999999999
ARG-IND,ARG,IND,2016,0.475,2,0.4329525595423091,10.328515503646422,0.1936386694964936,0.395
ARG-IND,ARG,IND,2017,0.025,2,0.3445550969616326,9.229960852552496,0.2166856427616278,0.2785714285714286
ARG-IND,ARG,IND,2018,0.3666666666666666,3,0.3515665018078565,9.460972596786746,0.3170921350114572,0.2999999999999999
ARG-IND,ARG,IND,2019,0.6,2,0.4091897638636004,8.622680817750723,0.2319464262068918,0.3357142857142857
ARG-IND,ARG,IND,2020,0.44375,8,0.4288879913070054,14.035876572425506,0.5699679645029494,0.4499999999999999
ARG-IND,ARG,IND,2021,0.425,4,0.4277630844398938,13.825113600697854,0.2893285448155804,0.4607142857142857
ARG-IND,ARG,IND,2022,0.5900000000000001,5,0.483030002031326,14.677579520488496,0.3406556232940505,0.4823529411764705
ARG-IND,ARG,IND,2023,0.52,5,0.4951320244672725,15.274305664341949,0.3273471220150164,0.5178571428571429
ARG-IND,ARG,IND,2024,0.3375,4,0.4522156415010248,14.692013965039362,0.2722567518325445,0.4928571428571429
ARG-ITA,ARG,ITA,1950,0.175,2,0.175,2.0,1.0,0.175
ARG-ITA,ARG,ITA,1951,0.475,2,0.3514705882352941,3.4,0.5882352941176471,0.3249999999999999
ARG-ITA,ARG,ITA,1952,0.7,1,0.454585798816568,3.38,0.2958579881656805,0.3999999999999999
ARG-ITA,ARG,ITA,1953,0.6,1,0.4977866904337492,3.3659999999999997,0.29708853238265,0.5625
ARG-ITA,ARG,ITA,1954,0.4,2,0.4528912813920389,4.356199999999999,0.4591157430788302,0.5249999999999999
ARG-ITA,ARG,ITA,1955,0.5,1,0.4645249596230497,4.049339999999999,0.2469538245738812,0.475
ARG-ITA,ARG,ITA,1956,0.45,1,0.4607370301194042,3.8345379999999993,0.2607876098763397,0.4375
ARG-ITA,ARG,ITA,1957,0.675,2,0.5522207585000105,4.684176599999999,0.4269693845445538,0.575
ARG-ITA,ARG,ITA,1958,0.5,2,0.5324361348687217,5.278923619999999,0.3788651141726503,0.5599999999999999
ARG-ITA,ARG,ITA,1959,0.5,1,0.525527842698366,4.695246533999999,0.2129813616300302,0.5700000000000001
ARG-ITA,ARG,ITA,1960,0.5,1,0.519572677646948,4.286672573799999,0.2332811715342961,0.5
ARG-ITA,ARG,ITA,1961,0.6,1,0.5396761368767553,4.000670801659999,0.2499580819259284,0.5333333333333333
ARG-ITA,ARG,ITA,1962,,0,0.3777732958137287,2.800469561161999,0.0,0.55
ARG-ITA,ARG,ITA,1963,0.45,1,0.4021715000947639,2.960328692813399,0.3378003268446629,0.525
ARG-ITA,ARG,ITA,1964,0.2833333333333333,3,0.3318839748224469,5.072230084969379,0.5914558191849277,0.325
ARG-ITA,ARG,ITA,1965,0.575,2,0.4194844975704633,5.550561059478565,0.3603239345659744,0.4083333333333334
ARG-ITA,ARG,ITA,1966,,0,0.2936391482993243,3.885392741634995,0.0,0.4
ARG-ITA,ARG,ITA,1967,,0,0.205547403809527,2.7197749191444966,0.0,0.575
ARG-ITA,ARG,ITA,1968,0.4,1,0.2725112973335568,2.903842443401148,0.3443713009541738,0.4
ARG-ITA,ARG,ITA,1969,,0,0.1907579081334897,2.0326897103808035,0.0,0.4
ARG-ITA,ARG,ITA,1970,0.45,1,0.2977552800901444,2.4228827972665625,0.412731478851629,0.425
ARG-ITA,ARG,ITA,1971,0.725,2,0.5289471870315477,3.6960179580865935,0.5411229119231304,0.6333333333333333
ARG-ITA,ARG,ITA,1972,,0,0.3702630309220834,2.5872125706606153,0.0,0.6333333333333333
ARG-ITA,ARG,ITA,1973,0.4833333333333333,3,0.4407696753925473,4.81104879946243,0.6235646581542074,0.5799999999999998
ARG-ITA,ARG,ITA,1974,0.525,4,0.486498971690477,7.367734159623701,0.5429077533661034,0.5071428571428571
ARG-ITA,ARG,ITA,1975,,0,0.3405492801833339,5.15741391173659,0.0,0.5071428571428571
ARG-ITA,ARG,ITA,1976,0.19,1,0.3078935135593761,4.610189738215613,0.2169108120888432,0.458
ARG-ITA,ARG,ITA,1977,-0.125,2,0.1422602577246972,5.227132816750929,0.3826189366359273,-0.02
ARG-ITA,ARG,ITA,1978,-0.2666666666666666,3,-0.041968916023203,6.658992971725651,0.4505185713122268,-0.1433333333333333
ARG-ITA,ARG,ITA,1979,0.25,3,0.0723598937797779,7.661295080207955,0.3915787041997825,-0.0375
ARG-ITA,ARG,ITA,1980,-0.145,2,0.0133180216271685,7.362906556145568,0.2716318596126509,-0.0425
ARG-ITA,ARG,ITA,1981,-0.475,2,-0.123197399295564,7.154034589301897,0.2795625286730915,-0.0699999999999999
ARG-ITA,ARG,ITA,1982,-0.1666666666666666,3,-0.1394824473501355,8.007824212511327,0.3746335983890401,-0.2485714285714285
ARG-ITA,ARG,ITA,1983,0.6,2,0.0549780585017433,7.605476948757929,0.2629683862662453,-0.0357142857142857
ARG-ITA,ARG,ITA,1984,0.7,2,0.2311213062772936,7.32383386413055,0.2730810170060336,0.2999999999999999
ARG-ITA,ARG,ITA,1985,0.775,2,0.3837529414793488,7.126683704891384,0.2806354375776919,0.6916666666666665
ARG-ITA,ARG,ITA,1986,0.6833333333333333,3,0.4962547983323419,7.988678593423969,0.3755314430185621,0.7142857142857143
ARG-ITA,ARG,ITA,1987,0.85,1,0.5499169913203514,6.5920750153967775,0.1516973028468806,0.7416666666666666
ARG-ITA,ARG,ITA,1988,0.525,2,0.5423828858808608,6.614452510777744,0.3023681849315802,0.6583333333333333
ARG-ITA,ARG,ITA,1989,0.775,2,0.6125527253047122,6.63011675754442,0.3016538129172758,0.6900000000000001
ARG-ITA,ARG,ITA,1990,0.4833333333333333,3,0.5618193095923958,7.641081730281094,0.3926145676614348,0.5785714285714285
ARG-ITA,ARG,ITA,1991,0.7,1,0.5835843079709613,6.348757211196766,0.1575111422179422,0.6166666666666667
ARG-ITA,ARG,ITA,1992,0.75,4,0.6624157286555123,8.444130047837735,0.473701847003679,0.6437499999999999
ARG-ITA,ARG,ITA,1993,0.7,1,0.6678541404554345,6.910891033486414,0.1446991415657611,0.7333333333333334
ARG-ITA,ARG,ITA,1994,-0.025,2,0.4651948048502248,6.8376237234404895,0.2924992776574812,0.5214285714285715
ARG-ITA,ARG,ITA,1995,0.5333333333333333,3,0.491447919219964,7.786336606408343,0.3852903042402415,0.375
ARG-ITA,ARG,ITA,1996,0.395,2,0.4655573742690116,7.45043562448584,0.2684406792841756,0.3342857142857142
ARG-ITA,ARG,ITA,1997,0.4833333333333333,3,0.4720486582324197,8.215304937140086,0.3651720810066924,0.48
ARG-ITA,ARG,ITA,1998,0.6625,4,0.5501768250079189,9.75071345599806,0.4102263919507795,0.5433333333333333
ARG-ITA,ARG,ITA,1999,0.225,4,0.4300246500676185,10.825499419198644,0.3694979644917019,0.4545454545454545
ARG-ITA,ARG,ITA,2000,0.5,3,0.449870465414374,10.57784959343905,0.2836115198556766,0.459090909090909
ARG-ITA,ARG,ITA,2001,0.0166666666666666,3,0.324961814702234,10.404494715407337,0.2883369238063523,0.2449999999999999
ARG-ITA,ARG,ITA,2002,-0.2666666666666666,3,0.1523604150730964,10.283146300785134,0.2917395038686696,0.0833333333333333
ARG-ITA,ARG,ITA,2003,-0.45,1,0.0788857208769678,8.198202410549595,0.1219779593040032,-0.1714285714285714
ARG-ITA,ARG,ITA,2004,-0.05,2,0.0455765018634761,7.7387416873847155,0.258439948093925,-0.225
ARG-ITA,ARG,ITA,2005,-0.025,2,0.0265457973164447,7.4171191811693005,0.2696464693566784,-0.12
ARG-ITA,ARG,ITA,2006,0.35,1,0.0787833729666994,6.19198342681851,0.1614991402704396,0.0399999999999999
ARG-ITA,ARG,ITA,2007,0.1166666666666666,3,0.0942788546511593,7.334388398772957,0.4090320606012493,0.1083333333333333
ARG-ITA,ARG,ITA,2008,-0.0766666666666666,3,0.0312309038125896,8.134071879141068,0.3688189684791414,0.0671428571428571
ARG-ITA,ARG,ITA,2009,0.625,2,0.1855799155158768,7.693850315398747,0.2599478697937661,0.1712499999999999
ARG-ITA,ARG,ITA,2010,0.6,4,0.3621976618780781,9.385695220779125,0.4261804699500942,0.38
ARG-ITA,ARG,ITA,2011,0.0,3,0.2486559167474155,9.569986654545383,0.3134800609753319,0.4055555555555555
ARG-ITA,ARG,ITA,2012,-0.0625,4,0.1323249742544553,10.698990658181769,0.3738670429570949,0.1954545454545454
ARG-ITA,ARG,ITA,2013,0.21,5,0.1634216195490009,12.489293460727238,0.4003429029610499,0.0666666666666666
ARG-ITA,ARG,ITA,2014,0.1833333333333333,3,0.1685087060951559,11.742505422509064,0.2554821047175619,0.1125
ARG-ITA,ARG,ITA,2015,0.3666666666666666,3,0.2214932806710597,11.219753795756343,0.2673855464756002,0.2454545454545454
ARG-ITA,ARG,ITA,2016,0.6125,4,0.3534360524548453,11.85382765702944,0.3374437452385229,0.41
ARG-ITA,ARG,ITA,2017,0.5599999999999999,5,0.4311052238772445,13.29767935992061,0.3760054566415603,0.5291666666666667
ARG-ITA,ARG,ITA,2018,0.4,2,0.4256039520571913,11.308375551944426,0.1768600618906849,0.5499999999999999
ARG-ITA,ARG,ITA,2019,0.6333333333333333,3,0.4826940923709794,10.915862886361095,0.2748293956447887,0.55
ARG-ITA,ARG,ITA,2020,0.375,2,0.4603534782374703,9.641104020452769,0.2074451220272256,0.4928571428571429
ARG-ITA,ARG,ITA,2021,0.425,2,0.4522715497229668,8.748772814316938,0.2286034901634544,0.5
ARG-ITA,ARG,ITA,2022,0.55,3,0.4844044761863331,9.124140970021855,0.3287980764278803,0.4642857142857143
ARG-ITA,ARG,ITA,2023,0.375,2,0.4583151002743355,8.3868986790153,0.2384671708273002,0.4642857142857143
ARG-ITA,ARG,ITA,2024,0.5625,4,0.5005344109039789,9.87082907531071,0.405234450873529,0.5166666666666667
ARG-JPN,ARG,JPN,1950,,0,0.0,0.0,0.0,
ARG-JPN,ARG,JPN,1951,0.475,2,0.475,2.0,1.0,0.475
ARG-JPN,ARG,JPN,1952,0.85,1,0.63125,2.4,0.4166666666666667,0.6
ARG-JPN,ARG,JPN,1953,0.525,2,0.5735054347826087,3.68,0.5434782608695653,0.57
ARG-JPN,ARG,JPN,1954,0.7166666666666667,3,0.6505290530846486,5.576,0.5380200860832138,0.6749999999999999
ARG-JPN,ARG,JPN,1955,,0,0.4553703371592539,3.9032,0.0,0.64
ARG-JPN,ARG,JPN,1956,0.5,1,0.4673282130838316,3.73224,0.2679356097142735,0.6625
ARG-JPN,ARG,JPN,1957,,0,0.3271297491586821,2.6125679999999996,0.0,0.5
ARG-JPN,ARG,JPN,1958,0.425,2,0.3782529795124192,3.8287976,0.5223572016447148,0.45
ARG-JPN,ARG,JPN,1959,0.55,2,0.4516466592747657,4.680158319999999,0.4273359709762981,0.4875
ARG-JPN,ARG,JPN,1960,0.5333333333333333,3,0.4906931371091894,6.276110824,0.4780030315156207,0.5071428571428572
ARG-JPN,ARG,JPN,1961,0.575,2,0.5170667340250324,6.393277576799999,0.3128285884626101,0.55
ARG-JPN,ARG,JPN,1962,,0,0.3619467138175227,4.475294303759999,0.0,0.55
ARG-JPN,ARG,JPN,1963,0.7,1,0.4437462139874322,4.132706012631999,0.2419722082682405,0.6166666666666666
ARG-JPN,ARG,JPN,1964,,0,0.3106223497912025,2.8928942088423995,0.0,0.7
ARG-JPN,ARG,JPN,1965,,0,0.2174356448538417,2.0250259461896793,0.0,0.7
ARG-JPN,ARG,JPN,1966,,0,0.1522049513976892,1.4175181623327755,0.0,
ARG-JPN,ARG,JPN,1967,0.65,3,0.5262748092522987,3.9922627136329423,0.7514535528324519,0.65
ARG-JPN,ARG,JPN,1968,,0,0.3683923664766091,2.79458389954306,0.0,0.65
ARG-JPN,ARG,JPN,1969,0.275,2,0.3211793032345391,3.956208729680142,0.5055344994806933,0.5
ARG-JPN,ARG,JPN,1970,0.4,3,0.3621652461397002,5.769346110776099,0.5199896040898881,0.35
ARG-JPN,ARG,JPN,1971,0.7,1,0.4292153442139043,5.038542277543269,0.1984701020485607,0.4083333333333334
ARG-JPN,ARG,JPN,1972,,0,0.300450740949733,3.526979594280288,0.0,0.475
ARG-JPN,ARG,JPN,1973,0.425,2,0.3561913738347709,4.468885715996201,0.4475388557915183,0.5166666666666666
ARG-JPN,ARG,JPN,1974,0.5333333333333333,3,0.4429091937550505,6.128220001197341,0.4895385608567995,0.49
ARG-JPN,ARG,JPN,1975,0.375,2,0.4213156008272504,6.289754000838138,0.3179774598074091,0.4571428571428572
ARG-JPN,ARG,JPN,1976,0.325,2,0.3912302685875094,6.402827800586696,0.3123619847806524,0.4285714285714285
ARG-JPN,ARG,JPN,1977,0.6,3,0.4749392920553569,7.481979460410686,0.4009634102678129,0.4571428571428571
ARG-JPN,ARG,JPN,1978,0.25,1,0.4388762192109264,6.23738562228748,0.1603235811534229,0.4499999999999999
ARG-JPN,ARG,JPN,1979,0.65,1,0.4782196957170276,5.366169935601236,0.1863526522642556,0.5399999999999999
ARG-JPN,ARG,JPN,1980,0.375,2,0.4423566045556912,5.756318954920864,0.3474442635410732,0.4125
ARG-JPN,ARG,JPN,1981,0.5666666666666667,3,0.4954093475889677,7.029423268444605,0.4267775442499151,0.5166666666666666
ARG-JPN,ARG,JPN,1982,-0.5,2,0.2077435725089413,6.920596287911223,0.2889924389165085,0.2071428571428571
ARG-JPN,ARG,JPN,1983,0.575,2,0.3150591863721579,6.844417401537855,0.2922089467469685,0.2642857142857143
ARG-JPN,ARG,JPN,1984,0.35,1,0.3210927310879575,5.791092181076499,0.1726789988368155,0.0999999999999999
ARG-JPN,ARG,JPN,1985,0.45,2,0.3636802048300759,6.0537645267535485,0.3303729425155787,0.48
ARG-JPN,ARG,JPN,1986,0.65,2,0.4554841617544547,6.237635168727484,0.320634334311029,0.51
ARG-JPN,ARG,JPN,1987,0.5833333333333333,3,0.507551711485122,7.366344618109238,0.4072576230855226,0.5642857142857143
ARG-JPN,ARG,JPN,1988,0.5,2,0.5054412458948673,7.156441232676467,0.2794685144437372,0.5785714285714285
ARG-JPN,ARG,JPN,1989,0.445,2,0.4881957449397291,7.009508862873527,0.285326695368512,0.52
ARG-JPN,ARG,JPN,1990,0.54,2,0.5031969998248883,6.906656204011468,0.2895757282429052,0.495
ARG-JPN,ARG,JPN,1991,0.55,3,0.5211185193679462,7.834659342808028,0.382913904578877,0.5171428571428571
ARG-JPN,ARG,JPN,1992,0.5,3,0.5136510977419864,8.484261539965619,0.3535958887957804,0.52875
ARG-JPN,ARG,JPN,1993,0.55,3,0.5258501035822271,8.938983077975934,0.3356086451703289,0.5333333333333334
ARG-JPN,ARG,JPN,1994,0.5666666666666667,3,0.5390774858575315,9.257288154583154,0.3240689875808545,0.538888888888889
ARG-JPN,ARG,JPN,1995,0.45,3,0.5108887104838227,9.480101708208208,0.3164523010763158,0.5222222222222223
ARG-JPN,ARG,JPN,1996,0.4833333333333333,3,0.5023098893260914,9.636071195745746,0.31133020284496,0.5
ARG-JPN,ARG,JPN,1997,0.475,2,0.4960642382960938,8.745249837022023,0.2286955818612782,0.46875
ARG-JPN,ARG,JPN,1998,0.525,2,0.5031898034314544,8.121674885915414,0.2462546245809955,0.4928571428571427
ARG-JPN,ARG,JPN,1999,0.45,3,0.4848171790809782,8.68517242014079,0.3454162859269257,0.4785714285714286
ARG-JPN,ARG,JPN,2000,0.525,2,0.4947638888190657,8.079620694098551,0.2475363727731455,0.4928571428571429
ARG-JPN,ARG,JPN,2001,0.125,4,0.341584909276822,9.655734485868988,0.4142615982092233,0.3222222222222222
ARG-JPN,ARG,JPN,2002,0.175,2,0.303547544200765,8.75901414010829,0.228336199486404,0.2375
ARG-JPN,ARG,JPN,2003,0.05,2,0.2411842725067997,8.131309898075802,0.2459628307209495,0.11875
ARG-JPN,ARG,JPN,2004,-0.025,2,0.1719728457647245,7.691916928653061,0.2600132084825078,0.0666666666666666
ARG-JPN,ARG,JPN,2005,-0.1,3,0.0746582858522356,8.384341850057142,0.357809838106679,-0.0357142857142857
ARG-JPN,ARG,JPN,2006,0.3433333333333334,3,0.1655390583496652,8.86903929504,0.3382553510251946,0.085
ARG-JPN,ARG,JPN,2007,0.3125,4,0.2231237867222048,10.208327506528,0.3918369583501399,0.198
ARG-JPN,ARG,JPN,2008,0.35,1,0.2386993910361082,8.1458292545696,0.1227622098068193,0.32875
ARG-JPN,ARG,JPN,2009,0.55,3,0.3460187647458062,8.70208047819872,0.3447451454299791,0.40625
ARG-JPN,ARG,JPN,2010,0.5375,4,0.4219171203062553,10.091456334739105,0.396374900442297,0.51875
ARG-JPN,ARG,JPN,2011,0.3,4,0.3778401477267952,11.064019434317371,0.361532264449316,0.4545454545454545
ARG-JPN,ARG,JPN,2012,0.0,2,0.3002932262400995,9.74481360402216,0.205237378699014,0.3349999999999999
ARG-JPN,ARG,JPN,2013,0.0666666666666666,3,0.2289305026309204,9.82136952281551,0.3054563819262534,0.1555555555555555
ARG-JPN,ARG,JPN,2014,0.5,3,0.311281074376558,9.874958665970858,0.3037987399722502,0.2125
ARG-JPN,ARG,JPN,2015,,0,0.2178967520635905,6.9124710661796005,0.0,0.2833333333333333
ARG-JPN,ARG,JPN,2016,0.6,3,0.3641334231704803,7.83872974632572,0.382715069543787,0.5499999999999999
ARG-JPN,ARG,JPN,2017,0.625,4,0.4741212083717739,9.487110822428004,0.4216246731875209,0.6142857142857142
ARG-JPN,ARG,JPN,2018,0.8,1,0.5167700433408242,7.640977575699603,0.1308733064706633,0.6375
ARG-JPN,ARG,JPN,2019,0.4,1,0.4983772492171922,6.348684302989722,0.157512951073828,0.6166666666666666
ARG-JPN,ARG,JPN,2020,,0,0.3488640744520345,4.444079012092805,0.0,0.6000000000000001
ARG-JPN,ARG,JPN,2021,0.375,2,0.3590916876285129,5.110855308464964,0.3913239329408244,0.3833333333333333
ARG-JPN,ARG,JPN,2022,0.4375,4,0.4004812176423945,7.577598715925475,0.5278717110729805,0.4166666666666667
ARG-JPN,ARG,JPN,2023,0.6,3,0.4725589328388256,8.304319101147833,0.3612577941020277,0.4777777777777777
ARG-JPN,ARG,JPN,2024,0.45,6,0.4611009349339465,11.813023370803482,0.5079140040329828,0.4807692307692308
ARG-KOR,ARG,KOR,1950,0.7,1,0.7,1.0,1.0,0.7
ARG-KOR,ARG,KOR,1951,0.6,1,0.6411764705882352,1.7,0.5882352941176471,0.6499999999999999
ARG-KOR,ARG,KOR,1952,,0,0.4488235294117646,1.19,0.0,0.6499999999999999
ARG-KOR,ARG,KOR,1953,0.7,1,0.5858537915984724,1.833,0.5455537370430987,0.6499999999999999
ARG-KOR,ARG,KOR,1954,,0,0.4100976541189307,1.2831,0.0,0.7
ARG-KOR,ARG,KOR,1955,,0,0.2870683578832514,0.8981699999999999,0.0,0.7
ARG-KOR,ARG,KOR,1956,,0,0.200947850518276,0.6287189999999999,0.0,
ARG-KOR,ARG,KOR,1957,,0,0.1406634953627932,0.4401032999999999,0.0,
ARG-KOR,ARG,KOR,1958,,0,0.0984644467539552,0.3080723099999999,0.0,
ARG-KOR,ARG,KOR,1959,,0,0.0689251127277686,0.2156506169999999,0.0,
ARG-KOR,ARG,KOR,1960,,0,0.048247578909438,0.1509554318999999,0.0,
ARG-KOR,ARG,KOR,1961,,0,0.0337733052366066,0.1056688023299999,0.0,
ARG-KOR,ARG,KOR,1962,0.7,1,0.6541145020851398,1.073968161631,0.931126299387994,0.7
ARG-KOR,ARG,KOR,1963,0.55,1,0.5946808757157204,1.7517777131417,0.5708486827398692,0.625
ARG-KOR,ARG,KOR,1964,,0,0.4162766130010042,1.22624439919919,0.0,0.625
ARG-KOR,ARG,KOR,1965,0.6,1,0.5151392077925756,1.858371079439433,0.5381056620304511,0.575
ARG-KOR,ARG,KOR,1966,0.25,2,0.3544906329222565,3.300859755607603,0.6059027490042065,0.3666666666666667
ARG-KOR,ARG,KOR,1967,,0,0.2481434430455795,2.310601828925322,0.0,0.3666666666666667
ARG-KOR,ARG,KOR,1968,0.7,1,0.4207776920158693,2.6174212802477252,0.3820554251417086,0.3999999999999999
ARG-KOR,ARG,KOR,1969,0.6,3,0.5320453323956412,4.832194896173408,0.6208358860640505,0.625
ARG-KOR,ARG,KOR,1970,,0,0.3724317326769488,3.382536427321386,0.0,0.625
ARG-KOR,ARG,KOR,1971,,0,0.2607022128738642,2.3677754991249698,0.0,0.6
ARG-KOR,ARG,KOR,1972,,0,0.1824915490117049,1.6574428493874789,0.0,
ARG-KOR,ARG,KOR,1973,,0,0.1277440843081934,1.160209994571235,0.0,
ARG-KOR,ARG,KOR,1974,,0,0.0894208590157353,0.8121469961998644,0.0,
ARG-KOR,ARG,KOR,1975,,0,0.0625946013110147,0.568502897339905,0.0,
ARG-KOR,ARG,KOR,1976,,0,0.0438162209177103,0.3979520281379334,0.0,
ARG-KOR,ARG,KOR,1977,0.05,2,0.0492440013228241,2.2785664196965536,0.8777448762131536,0.05
ARG-KOR,ARG,KOR,1978,0.625,2,0.3695536314835899,3.5949964937875873,0.5563287762466929,0.3375
ARG-KOR,ARG,KOR,1979,,0,0.2586875420385129,2.516497545651311,0.0,0.3375
ARG-KOR,ARG,KOR,1980,0.525,2,0.4002847982741877,3.7615482819559176,0.5316959533907795,0.575
ARG-KOR,ARG,KOR,1981,,0,0.2801993587919313,2.6330837973691423,0.0,0.525
ARG-KOR,ARG,KOR,1982,,0,0.1961395511543519,1.8431586581583992,0.0,0.525
ARG-KOR,ARG,KOR,1983,0.0,3,0.0589857736044063,4.290211060710879,0.6992662965870277,0.0
ARG-KOR,ARG,KOR,1984,,0,0.0412900415230844,3.003147742497615,0.0,0.0
ARG-KOR,ARG,KOR,1985,,0,0.0289030290661591,2.1022034197483306,0.0,0.0
ARG-KOR,ARG,KOR,1986,,0,0.0202321203463113,1.4715423938238312,0.0,
ARG-KOR,ARG,KOR,1987,,0,0.0141624842424179,1.030079675676682,0.0,
ARG-KOR,ARG,KOR,1988,,0,0.0099137389696925,0.7210557729736773,0.0,
ARG-KOR,ARG,KOR,1989,0.6,1,0.4020656303741756,1.504739041081574,0.6645670596020566,0.6
ARG-KOR,ARG,KOR,1990,,0,0.2814459412619229,1.0533173287571016,0.0,0.6
ARG-KOR,ARG,KOR,1991,0.5625,4,0.5187564310430907,4.7373221301299715,0.8443588783121779,0.5700000000000001
ARG-KOR,ARG,KOR,1992,0.5,2,0.5117000020424873,5.31612549109098,0.3762138428356698,0.5416666666666666
ARG-KOR,ARG,KOR,1993,0.4833333333333333,3,0.4990387371025515,6.721287843763686,0.4463430327245299,0.5222222222222221
ARG-KOR,ARG,KOR,1994,0.7,1,0.5342648077415196,5.70490149063458,0.1752878645918154,0.5249999999999999
ARG-KOR,ARG,KOR,1995,0.6375,4,0.5859248229201823,7.993431043444206,0.5004108971804531,0.5874999999999999
ARG-KOR,ARG,KOR,1996,0.5333333333333333,3,0.567569139997029,8.595401730410945,0.3490238262379123,0.60625
ARG-KOR,ARG,KOR,1997,0.75,1,0.5935683630751977,7.016781211287661,0.1425154882115083,0.6125
ARG-KOR,ARG,KOR,1998,0.4,1,0.5608253569798143,5.911746847901362,0.1691547398304097,0.55
ARG-KOR,ARG,KOR,1999,,0,0.3925777498858699,4.138222793530954,0.0,0.575
ARG-KOR,ARG,KOR,2000,,0,0.274804424920109,2.8967559554716673,0.0,0.4
ARG-KOR,ARG,KOR,2001,0.045,2,0.1606932643691355,4.027729168830167,0.4965577168091691,0.045
